"Gameday","Home","Away","GoalsHome","GoalsAway","Season"
18.0,"Eintracht Frankfurt","Werder Bremen",1.0,0.0,"1. Fussball-Bundesliga 2009/2010"
18.0,"Borussia Mönchengladbach","VfL Bochum",1.0,2.0,"1. Fussball-Bundesliga 2009/2010"
18.0,"Hamburger SV","SC Freiburg",2.0,0.0,"1. Fussball-Bundesliga 2009/2010"
18.0,"Bayer 04 Leverkusen","1. FSV Mainz 05",4.0,2.0,"1. Fussball-Bundesliga 2009/2010"
18.0,"VfB Stuttgart","VfL Wolfsburg",3.0,1.0,"1. Fussball-Bundesliga 2009/2010"
18.0,"FC Schalke 04","1. FC Nürnberg",1.0,0.0,"1. Fussball-Bundesliga 2009/2010"
18.0,"1. FC Köln","Borussia Dortmund",2.0,3.0,"1. Fussball-Bundesliga 2009/2010"
19.0,"SC Freiburg","VfB Stuttgart",0.0,1.0,"1. Fussball-Bundesliga 2009/2010"
19.0,"Werder Bremen","FC Bayern München",2.0,3.0,"1. Fussball-Bundesliga 2009/2010"
19.0,"VfL Bochum","FC Schalke 04",2.0,2.0,"1. Fussball-Bundesliga 2009/2010"
19.0,"1. FSV Mainz 05","Hannover 96",1.0,0.0,"1. Fussball-Bundesliga 2009/2010"
19.0,"1. FC Nürnberg","Eintracht Frankfurt",1.0,1.0,"1. Fussball-Bundesliga 2009/2010"
19.0,"Hertha BSC","Borussia Mönchengladbach",0.0,0.0,"1. Fussball-Bundesliga 2009/2010"
19.0,"Borussia Dortmund","Hamburger SV",1.0,0.0,"1. Fussball-Bundesliga 2009/2010"
19.0,"VfL Wolfsburg","1. FC Köln",2.0,3.0,"1. Fussball-Bundesliga 2009/2010"
19.0,"TSG 1899 Hoffenheim","Bayer 04 Leverkusen",0.0,1.0,"1. Fussball-Bundesliga 2009/2010"
20.0,"Hamburger SV","VfL Wolfsburg",1.0,1.0,"1. Fussball-Bundesliga 2009/2010"
20.0,"Borussia Mönchengladbach","Werder Bremen",4.0,3.0,"1. Fussball-Bundesliga 2009/2010"
20.0,"Eintracht Frankfurt","1. FC Köln",1.0,2.0,"1. Fussball-Bundesliga 2009/2010"
20.0,"Hertha BSC","VfL Bochum",0.0,0.0,"1. Fussball-Bundesliga 2009/2010"
20.0,"FC Bayern München","1. FSV Mainz 05",3.0,0.0,"1. Fussball-Bundesliga 2009/2010"
20.0,"Hannover 96","1. FC Nürnberg",1.0,3.0,"1. Fussball-Bundesliga 2009/2010"
20.0,"FC Schalke 04","TSG 1899 Hoffenheim",2.0,0.0,"1. Fussball-Bundesliga 2009/2010"
20.0,"VfB Stuttgart","Borussia Dortmund",4.0,1.0,"1. Fussball-Bundesliga 2009/2010"
20.0,"Bayer 04 Leverkusen","SC Freiburg",3.0,1.0,"1. Fussball-Bundesliga 2009/2010"
21.0,"Werder Bremen","Hertha BSC",2.0,1.0,"1. Fussball-Bundesliga 2009/2010"
21.0,"VfL Wolfsburg","FC Bayern München",1.0,3.0,"1. Fussball-Bundesliga 2009/2010"
21.0,"1. FC Köln","Hamburger SV",3.0,3.0,"1. Fussball-Bundesliga 2009/2010"
21.0,"SC Freiburg","FC Schalke 04",0.0,0.0,"1. Fussball-Bundesliga 2009/2010"
21.0,"VfL Bochum","Bayer 04 Leverkusen",1.0,1.0,"1. Fussball-Bundesliga 2009/2010"
21.0,"TSG 1899 Hoffenheim","Hannover 96",2.0,1.0,"1. Fussball-Bundesliga 2009/2010"
21.0,"1. FC Nürnberg","VfB Stuttgart",1.0,2.0,"1. Fussball-Bundesliga 2009/2010"
21.0,"1. FSV Mainz 05","Borussia Mönchengladbach",1.0,0.0,"1. Fussball-Bundesliga 2009/2010"
21.0,"Borussia Dortmund","Eintracht Frankfurt",2.0,3.0,"1. Fussball-Bundesliga 2009/2010"
22.0,"Borussia Mönchengladbach","1. FC Nürnberg",2.0,1.0,"1. Fussball-Bundesliga 2009/2010"
22.0,"Bayer 04 Leverkusen","VfL Wolfsburg",2.0,1.0,"1. Fussball-Bundesliga 2009/2010"
22.0,"VfB Stuttgart","Hamburger SV",1.0,3.0,"1. Fussball-Bundesliga 2009/2010"
22.0,"VfL Bochum","TSG 1899 Hoffenheim",2.0,1.0,"1. Fussball-Bundesliga 2009/2010"
22.0,"Hannover 96","Werder Bremen",1.0,5.0,"1. Fussball-Bundesliga 2009/2010"
22.0,"Hertha BSC","1. FSV Mainz 05",1.0,1.0,"1. Fussball-Bundesliga 2009/2010"
22.0,"FC Bayern München","Borussia Dortmund",3.0,1.0,"1. Fussball-Bundesliga 2009/2010"
22.0,"FC Schalke 04","1. FC Köln",2.0,0.0,"1. Fussball-Bundesliga 2009/2010"
22.0,"Eintracht Frankfurt","SC Freiburg",2.0,1.0,"1. Fussball-Bundesliga 2009/2010"
23.0,"TSG 1899 Hoffenheim","Borussia Mönchengladbach",2.0,2.0,"1. Fussball-Bundesliga 2009/2010"
23.0,"1. FC Nürnberg","FC Bayern München",1.0,1.0,"1. Fussball-Bundesliga 2009/2010"
23.0,"1. FC Köln","VfB Stuttgart",1.0,5.0,"1. Fussball-Bundesliga 2009/2010"
23.0,"Borussia Dortmund","Hannover 96",4.0,1.0,"1. Fussball-Bundesliga 2009/2010"
23.0,"Hamburger SV","Eintracht Frankfurt",0.0,0.0,"1. Fussball-Bundesliga 2009/2010"
23.0,"1. FSV Mainz 05","VfL Bochum",0.0,0.0,"1. Fussball-Bundesliga 2009/2010"
23.0,"SC Freiburg","Hertha BSC",0.0,3.0,"1. Fussball-Bundesliga 2009/2010"
23.0,"VfL Wolfsburg","FC Schalke 04",2.0,1.0,"1. Fussball-Bundesliga 2009/2010"
23.0,"Werder Bremen","Bayer 04 Leverkusen",2.0,2.0,"1. Fussball-Bundesliga 2009/2010"
24.0,"FC Schalke 04","Borussia Dortmund",2.0,1.0,"1. Fussball-Bundesliga 2009/2010"
24.0,"Hertha BSC","TSG 1899 Hoffenheim",0.0,2.0,"1. Fussball-Bundesliga 2009/2010"
24.0,"1. FSV Mainz 05","Werder Bremen",1.0,2.0,"1. Fussball-Bundesliga 2009/2010"
24.0,"VfB Stuttgart","Eintracht Frankfurt",2.0,1.0,"1. Fussball-Bundesliga 2009/2010"
24.0,"Borussia Mönchengladbach","SC Freiburg",1.0,1.0,"1. Fussball-Bundesliga 2009/2010"
24.0,"VfL Bochum","1. FC Nürnberg",0.0,0.0,"1. Fussball-Bundesliga 2009/2010"
24.0,"Bayer 04 Leverkusen","1. FC Köln",0.0,0.0,"1. Fussball-Bundesliga 2009/2010"
24.0,"Hannover 96","VfL Wolfsburg",0.0,1.0,"1. Fussball-Bundesliga 2009/2010"
24.0,"FC Bayern München","Hamburger SV",1.0,0.0,"1. Fussball-Bundesliga 2009/2010"
25.0,"1. FC Köln","FC Bayern München",1.0,1.0,"1. Fussball-Bundesliga 2009/2010"
25.0,"Werder Bremen","VfB Stuttgart",2.0,2.0,"1. Fussball-Bundesliga 2009/2010"
25.0,"Hamburger SV","Hertha BSC",1.0,0.0,"1. Fussball-Bundesliga 2009/2010"
25.0,"Eintracht Frankfurt","FC Schalke 04",1.0,4.0,"1. Fussball-Bundesliga 2009/2010"
25.0,"SC Freiburg","Hannover 96",1.0,2.0,"1. Fussball-Bundesliga 2009/2010"
25.0,"VfL Wolfsburg","VfL Bochum",4.0,1.0,"1. Fussball-Bundesliga 2009/2010"
25.0,"Borussia Dortmund","Borussia Mönchengladbach",1.0,0.0,"1. Fussball-Bundesliga 2009/2010"
25.0,"1. FC Nürnberg","Bayer 04 Leverkusen",3.0,2.0,"1. Fussball-Bundesliga 2009/2010"
25.0,"TSG 1899 Hoffenheim","1. FSV Mainz 05",0.0,1.0,"1. Fussball-Bundesliga 2009/2010"
26.0,"FC Schalke 04","VfB Stuttgart",2.0,1.0,"1. Fussball-Bundesliga 2009/2010"
26.0,"Borussia Mönchengladbach","VfL Wolfsburg",0.0,4.0,"1. Fussball-Bundesliga 2009/2010"
26.0,"VfL Bochum","Borussia Dortmund",1.0,4.0,"1. Fussball-Bundesliga 2009/2010"
26.0,"1. FSV Mainz 05","1. FC Köln",1.0,0.0,"1. Fussball-Bundesliga 2009/2010"
26.0,"Hannover 96","Eintracht Frankfurt",2.0,1.0,"1. Fussball-Bundesliga 2009/2010"
26.0,"Hertha BSC","1. FC Nürnberg",1.0,2.0,"1. Fussball-Bundesliga 2009/2010"
26.0,"FC Bayern München","SC Freiburg",2.0,1.0,"1. Fussball-Bundesliga 2009/2010"
26.0,"TSG 1899 Hoffenheim","Werder Bremen",0.0,1.0,"1. Fussball-Bundesliga 2009/2010"
26.0,"Bayer 04 Leverkusen","Hamburger SV",4.0,2.0,"1. Fussball-Bundesliga 2009/2010"
27.0,"1. FC Köln","Borussia Mönchengladbach",1.0,1.0,"1. Fussball-Bundesliga 2009/2010"
27.0,"Eintracht Frankfurt","FC Bayern München",2.0,1.0,"1. Fussball-Bundesliga 2009/2010"
27.0,"1. FC Nürnberg","TSG 1899 Hoffenheim",0.0,0.0,"1. Fussball-Bundesliga 2009/2010"
27.0,"VfB Stuttgart","Hannover 96",2.0,0.0,"1. Fussball-Bundesliga 2009/2010"
27.0,"Werder Bremen","VfL Bochum",3.0,2.0,"1. Fussball-Bundesliga 2009/2010"
27.0,"SC Freiburg","1. FSV Mainz 05",1.0,0.0,"1. Fussball-Bundesliga 2009/2010"
27.0,"Borussia Dortmund","Bayer 04 Leverkusen",3.0,0.0,"1. Fussball-Bundesliga 2009/2010"
27.0,"Hamburger SV","FC Schalke 04",2.0,2.0,"1. Fussball-Bundesliga 2009/2010"
27.0,"VfL Wolfsburg","Hertha BSC",1.0,5.0,"1. Fussball-Bundesliga 2009/2010"
28.0,"VfL Bochum","Eintracht Frankfurt",1.0,2.0,"1. Fussball-Bundesliga 2009/2010"
28.0,"1. FSV Mainz 05","VfL Wolfsburg",0.0,2.0,"1. Fussball-Bundesliga 2009/2010"
28.0,"FC Bayern München","VfB Stuttgart",1.0,2.0,"1. Fussball-Bundesliga 2009/2010"
28.0,"Hertha BSC","Borussia Dortmund",0.0,0.0,"1. Fussball-Bundesliga 2009/2010"
28.0,"Hannover 96","1. FC Köln",1.0,4.0,"1. Fussball-Bundesliga 2009/2010"
28.0,"Werder Bremen","1. FC Nürnberg",4.0,2.0,"1. Fussball-Bundesliga 2009/2010"
28.0,"Bayer 04 Leverkusen","FC Schalke 04",0.0,2.0,"1. Fussball-Bundesliga 2009/2010"
28.0,"TSG 1899 Hoffenheim","SC Freiburg",1.0,1.0,"1. Fussball-Bundesliga 2009/2010"
28.0,"Borussia Mönchengladbach","Hamburger SV",1.0,0.0,"1. Fussball-Bundesliga 2009/2010"
29.0,"FC Schalke 04","FC Bayern München",1.0,2.0,"1. Fussball-Bundesliga 2009/2010"
29.0,"Eintracht Frankfurt","Bayer 04 Leverkusen",3.0,2.0,"1. Fussball-Bundesliga 2009/2010"
29.0,"Borussia Dortmund","Werder Bremen",2.0,1.0,"1. Fussball-Bundesliga 2009/2010"
29.0,"SC Freiburg","VfL Bochum",1.0,1.0,"1. Fussball-Bundesliga 2009/2010"
29.0,"VfB Stuttgart","Borussia Mönchengladbach",2.0,1.0,"1. Fussball-Bundesliga 2009/2010"
29.0,"1. FC Nürnberg","1. FSV Mainz 05",2.0,0.0,"1. Fussball-Bundesliga 2009/2010"
29.0,"1. FC Köln","Hertha BSC",0.0,3.0,"1. Fussball-Bundesliga 2009/2010"
29.0,"VfL Wolfsburg","TSG 1899 Hoffenheim",4.0,0.0,"1. Fussball-Bundesliga 2009/2010"
29.0,"Hamburger SV","Hannover 96",0.0,0.0,"1. Fussball-Bundesliga 2009/2010"
30.0,"Borussia Mönchengladbach","Eintracht Frankfurt",2.0,0.0,"1. Fussball-Bundesliga 2009/2010"
30.0,"Hertha BSC","VfB Stuttgart",0.0,1.0,"1. Fussball-Bundesliga 2009/2010"
30.0,"1. FSV Mainz 05","Borussia Dortmund",1.0,0.0,"1. Fussball-Bundesliga 2009/2010"
30.0,"Hannover 96","FC Schalke 04",4.0,2.0,"1. Fussball-Bundesliga 2009/2010"
30.0,"TSG 1899 Hoffenheim","1. FC Köln",0.0,2.0,"1. Fussball-Bundesliga 2009/2010"
30.0,"Werder Bremen","SC Freiburg",4.0,0.0,"1. Fussball-Bundesliga 2009/2010"
30.0,"Bayer 04 Leverkusen","FC Bayern München",1.0,1.0,"1. Fussball-Bundesliga 2009/2010"
30.0,"VfL Bochum","Hamburger SV",1.0,2.0,"1. Fussball-Bundesliga 2009/2010"
30.0,"1. FC Nürnberg","VfL Wolfsburg",0.0,2.0,"1. Fussball-Bundesliga 2009/2010"
31.0,"1. FC Köln","VfL Bochum",2.0,0.0,"1. Fussball-Bundesliga 2009/2010"
31.0,"VfB Stuttgart","Bayer 04 Leverkusen",2.0,1.0,"1. Fussball-Bundesliga 2009/2010"
31.0,"VfL Wolfsburg","Werder Bremen",2.0,4.0,"1. Fussball-Bundesliga 2009/2010"
31.0,"FC Schalke 04","Borussia Mönchengladbach",3.0,1.0,"1. Fussball-Bundesliga 2009/2010"
31.0,"Hamburger SV","1. FSV Mainz 05",0.0,1.0,"1. Fussball-Bundesliga 2009/2010"
31.0,"SC Freiburg","1. FC Nürnberg",2.0,1.0,"1. Fussball-Bundesliga 2009/2010"
31.0,"FC Bayern München","Hannover 96",7.0,0.0,"1. Fussball-Bundesliga 2009/2010"
31.0,"Borussia Dortmund","TSG 1899 Hoffenheim",0.0,0.0,"1. Fussball-Bundesliga 2009/2010"
31.0,"Eintracht Frankfurt","Hertha BSC",2.0,2.0,"1. Fussball-Bundesliga 2009/2010"
32.0,"VfL Bochum","VfB Stuttgart",0.0,2.0,"1. Fussball-Bundesliga 2009/2010"
32.0,"Borussia Mönchengladbach","FC Bayern München",1.0,1.0,"1. Fussball-Bundesliga 2009/2010"
32.0,"1. FC Nürnberg","Borussia Dortmund",2.0,3.0,"1. Fussball-Bundesliga 2009/2010"
32.0,"Hertha BSC","FC Schalke 04",0.0,1.0,"1. Fussball-Bundesliga 2009/2010"
32.0,"Bayer 04 Leverkusen","Hannover 96",3.0,0.0,"1. Fussball-Bundesliga 2009/2010"
32.0,"1. FSV Mainz 05","Eintracht Frankfurt",3.0,3.0,"1. Fussball-Bundesliga 2009/2010"
32.0,"Werder Bremen","1. FC Köln",1.0,0.0,"1. Fussball-Bundesliga 2009/2010"
32.0,"TSG 1899 Hoffenheim","Hamburger SV",5.0,1.0,"1. Fussball-Bundesliga 2009/2010"
32.0,"SC Freiburg","VfL Wolfsburg",1.0,0.0,"1. Fussball-Bundesliga 2009/2010"
33.0,"Borussia Dortmund","VfL Wolfsburg",1.0,1.0,"1. Fussball-Bundesliga 2009/2010"
33.0,"Bayer 04 Leverkusen","Hertha BSC",1.0,1.0,"1. Fussball-Bundesliga 2009/2010"
33.0,"Eintracht Frankfurt","TSG 1899 Hoffenheim",1.0,2.0,"1. Fussball-Bundesliga 2009/2010"
33.0,"FC Schalke 04","Werder Bremen",0.0,2.0,"1. Fussball-Bundesliga 2009/2010"
33.0,"FC Bayern München","VfL Bochum",3.0,1.0,"1. Fussball-Bundesliga 2009/2010"
33.0,"Hannover 96","Borussia Mönchengladbach",6.0,1.0,"1. Fussball-Bundesliga 2009/2010"
33.0,"1. FC Köln","SC Freiburg",2.0,2.0,"1. Fussball-Bundesliga 2009/2010"
33.0,"VfB Stuttgart","1. FSV Mainz 05",2.0,2.0,"1. Fussball-Bundesliga 2009/2010"
33.0,"Hamburger SV","1. FC Nürnberg",4.0,0.0,"1. Fussball-Bundesliga 2009/2010"
34.0,"Hertha BSC","FC Bayern München",1.0,3.0,"1. Fussball-Bundesliga 2009/2010"
34.0,"TSG 1899 Hoffenheim","VfB Stuttgart",1.0,1.0,"1. Fussball-Bundesliga 2009/2010"
34.0,"Werder Bremen","Hamburger SV",1.0,1.0,"1. Fussball-Bundesliga 2009/2010"
34.0,"SC Freiburg","Borussia Dortmund",3.0,1.0,"1. Fussball-Bundesliga 2009/2010"
34.0,"1. FSV Mainz 05","FC Schalke 04",0.0,0.0,"1. Fussball-Bundesliga 2009/2010"
34.0,"Borussia Mönchengladbach","Bayer 04 Leverkusen",1.0,1.0,"1. Fussball-Bundesliga 2009/2010"
34.0,"VfL Bochum","Hannover 96",0.0,3.0,"1. Fussball-Bundesliga 2009/2010"
34.0,"1. FC Nürnberg","1. FC Köln",1.0,0.0,"1. Fussball-Bundesliga 2009/2010"
34.0,"VfL Wolfsburg","Eintracht Frankfurt",3.0,1.0,"1. Fussball-Bundesliga 2009/2010"
1.0,"Bayern München","VfL Wolfsburg",2.0,1.0,"1. Fussball-Bundesliga 2010/2011"
1.0,"TSG 1899 Hoffenheim","Werder Bremen",4.0,1.0,"1. Fussball-Bundesliga 2010/2011"
1.0,"Borussia Mönchengladbach","1. FC Nürnberg",1.0,1.0,"1. Fussball-Bundesliga 2010/2011"
1.0,"1. FC Köln","1. FC Kaiserslautern",1.0,3.0,"1. Fussball-Bundesliga 2010/2011"
1.0,"SC Freiburg","FC St. Pauli",1.0,3.0,"1. Fussball-Bundesliga 2010/2011"
1.0,"Hannover 96","Eintracht Frankfurt",2.0,1.0,"1. Fussball-Bundesliga 2010/2011"
1.0,"Hamburger SV","FC Schalke 04",2.0,1.0,"1. Fussball-Bundesliga 2010/2011"
1.0,"1. FSV Mainz 05","VfB Stuttgart",2.0,0.0,"1. Fussball-Bundesliga 2010/2011"
1.0,"Borussia Dortmund","Bayer 04 Leverkusen",0.0,2.0,"1. Fussball-Bundesliga 2010/2011"
2.0,"1. FC Kaiserslautern","Bayern München",2.0,0.0,"1. Fussball-Bundesliga 2010/2011"
2.0,"FC Schalke 04","Hannover 96",1.0,2.0,"1. Fussball-Bundesliga 2010/2011"
2.0,"Werder Bremen","1. FC Köln",4.0,2.0,"1. Fussball-Bundesliga 2010/2011"
2.0,"VfL Wolfsburg","1. FSV Mainz 05",3.0,4.0,"1. Fussball-Bundesliga 2010/2011"
2.0,"Eintracht Frankfurt","Hamburger SV",1.0,3.0,"1. Fussball-Bundesliga 2010/2011"
2.0,"1. FC Nürnberg","SC Freiburg",1.0,2.0,"1. Fussball-Bundesliga 2010/2011"
2.0,"FC St. Pauli","TSG 1899 Hoffenheim",0.0,1.0,"1. Fussball-Bundesliga 2010/2011"
2.0,"Bayer 04 Leverkusen","Borussia Mönchengladbach",3.0,6.0,"1. Fussball-Bundesliga 2010/2011"
2.0,"VfB Stuttgart","Borussia Dortmund",1.0,3.0,"1. Fussball-Bundesliga 2010/2011"
3.0,"TSG 1899 Hoffenheim","FC Schalke 04",2.0,0.0,"1. Fussball-Bundesliga 2010/2011"
3.0,"Borussia Dortmund","VfL Wolfsburg",2.0,0.0,"1. Fussball-Bundesliga 2010/2011"
3.0,"Hamburger SV","1. FC Nürnberg",1.0,1.0,"1. Fussball-Bundesliga 2010/2011"
3.0,"Borussia Mönchengladbach","Eintracht Frankfurt",0.0,4.0,"1. Fussball-Bundesliga 2010/2011"
3.0,"SC Freiburg","VfB Stuttgart",2.0,1.0,"1. Fussball-Bundesliga 2010/2011"
3.0,"Hannover 96","Bayer 04 Leverkusen",2.0,2.0,"1. Fussball-Bundesliga 2010/2011"
3.0,"Bayern München","Werder Bremen",0.0,0.0,"1. Fussball-Bundesliga 2010/2011"
3.0,"1. FSV Mainz 05","1. FC Kaiserslautern",2.0,1.0,"1. Fussball-Bundesliga 2010/2011"
3.0,"1. FC Köln","FC St. Pauli",1.0,0.0,"1. Fussball-Bundesliga 2010/2011"
4.0,"Eintracht Frankfurt","SC Freiburg",0.0,1.0,"1. Fussball-Bundesliga 2010/2011"
4.0,"Bayern München","1. FC Köln",0.0,0.0,"1. Fussball-Bundesliga 2010/2011"
4.0,"Werder Bremen","1. FSV Mainz 05",0.0,0.0,"1. Fussball-Bundesliga 2010/2011"
4.0,"VfB Stuttgart","Borussia Mönchengladbach",7.0,0.0,"1. Fussball-Bundesliga 2010/2011"
4.0,"VfL Wolfsburg","Hannover 96",0.0,0.0,"1. Fussball-Bundesliga 2010/2011"
4.0,"1. FC Kaiserslautern","TSG 1899 Hoffenheim",2.0,2.0,"1. Fussball-Bundesliga 2010/2011"
4.0,"FC St. Pauli","Hamburger SV",1.0,1.0,"1. Fussball-Bundesliga 2010/2011"
4.0,"FC Schalke 04","Borussia Dortmund",1.0,3.0,"1. Fussball-Bundesliga 2010/2011"
4.0,"Bayer 04 Leverkusen","1. FC Nürnberg",0.0,0.0,"1. Fussball-Bundesliga 2010/2011"
5.0,"1. FSV Mainz 05","1. FC Köln",2.0,0.0,"1. Fussball-Bundesliga 2010/2011"
5.0,"TSG 1899 Hoffenheim","Bayern München",1.0,2.0,"1. Fussball-Bundesliga 2010/2011"
5.0,"Hannover 96","Werder Bremen",4.0,1.0,"1. Fussball-Bundesliga 2010/2011"
5.0,"Bayer 04 Leverkusen","Eintracht Frankfurt",2.0,1.0,"1. Fussball-Bundesliga 2010/2011"
5.0,"Borussia Dortmund","1. FC Kaiserslautern",5.0,0.0,"1. Fussball-Bundesliga 2010/2011"
5.0,"Hamburger SV","VfL Wolfsburg",1.0,3.0,"1. Fussball-Bundesliga 2010/2011"
5.0,"Borussia Mönchengladbach","FC St. Pauli",1.0,2.0,"1. Fussball-Bundesliga 2010/2011"
5.0,"SC Freiburg","FC Schalke 04",1.0,2.0,"1. Fussball-Bundesliga 2010/2011"
5.0,"1. FC Nürnberg","VfB Stuttgart",2.0,1.0,"1. Fussball-Bundesliga 2010/2011"
6.0,"1. FC Köln","TSG 1899 Hoffenheim",1.0,1.0,"1. Fussball-Bundesliga 2010/2011"
6.0,"Bayern München","1. FSV Mainz 05",1.0,2.0,"1. Fussball-Bundesliga 2010/2011"
6.0,"FC Schalke 04","Borussia Mönchengladbach",2.0,2.0,"1. Fussball-Bundesliga 2010/2011"
6.0,"VfB Stuttgart","Bayer 04 Leverkusen",1.0,4.0,"1. Fussball-Bundesliga 2010/2011"
6.0,"Eintracht Frankfurt","1. FC Nürnberg",2.0,0.0,"1. Fussball-Bundesliga 2010/2011"
6.0,"FC St. Pauli","Borussia Dortmund",1.0,3.0,"1. Fussball-Bundesliga 2010/2011"
6.0,"Werder Bremen","Hamburger SV",3.0,2.0,"1. Fussball-Bundesliga 2010/2011"
6.0,"VfL Wolfsburg","SC Freiburg",2.0,1.0,"1. Fussball-Bundesliga 2010/2011"
6.0,"1. FC Kaiserslautern","Hannover 96",0.0,1.0,"1. Fussball-Bundesliga 2010/2011"
7.0,"Hannover 96","FC St. Pauli",0.0,1.0,"1. Fussball-Bundesliga 2010/2011"
7.0,"Hamburger SV","1. FC Kaiserslautern",2.0,1.0,"1. Fussball-Bundesliga 2010/2011"
7.0,"1. FSV Mainz 05","TSG 1899 Hoffenheim",4.0,2.0,"1. Fussball-Bundesliga 2010/2011"
7.0,"Borussia Mönchengladbach","VfL Wolfsburg",1.0,1.0,"1. Fussball-Bundesliga 2010/2011"
7.0,"SC Freiburg","1. FC Köln",3.0,2.0,"1. Fussball-Bundesliga 2010/2011"
7.0,"1. FC Nürnberg","FC Schalke 04",2.0,1.0,"1. Fussball-Bundesliga 2010/2011"
7.0,"VfB Stuttgart","Eintracht Frankfurt",1.0,2.0,"1. Fussball-Bundesliga 2010/2011"
7.0,"Bayer 04 Leverkusen","Werder Bremen",2.0,2.0,"1. Fussball-Bundesliga 2010/2011"
7.0,"Borussia Dortmund","Bayern München",0.0,0.0,"1. Fussball-Bundesliga 2010/2011"
8.0,"1. FC Köln","Borussia Dortmund",1.0,2.0,"1. Fussball-Bundesliga 2010/2011"
8.0,"Bayern München","Hannover 96",3.0,0.0,"1. Fussball-Bundesliga 2010/2011"
8.0,"FC Schalke 04","VfB Stuttgart",2.0,2.0,"1. Fussball-Bundesliga 2010/2011"
8.0,"Werder Bremen","SC Freiburg",2.0,1.0,"1. Fussball-Bundesliga 2010/2011"
8.0,"1. FSV Mainz 05","Hamburger SV",0.0,1.0,"1. Fussball-Bundesliga 2010/2011"
8.0,"FC St. Pauli","1. FC Nürnberg",3.0,2.0,"1. Fussball-Bundesliga 2010/2011"
8.0,"VfL Wolfsburg","Bayer 04 Leverkusen",2.0,3.0,"1. Fussball-Bundesliga 2010/2011"
8.0,"1. FC Kaiserslautern","Eintracht Frankfurt",0.0,3.0,"1. Fussball-Bundesliga 2010/2011"
8.0,"TSG 1899 Hoffenheim","Borussia Mönchengladbach",0.0,1.0,"1. Fussball-Bundesliga 2010/2011"
9.0,"Hamburger SV","Bayern München",0.0,0.0,"1. Fussball-Bundesliga 2010/2011"
9.0,"Eintracht Frankfurt","FC Schalke 04",0.0,0.0,"1. Fussball-Bundesliga 2010/2011"
9.0,"Borussia Mönchengladbach","Werder Bremen",1.0,4.0,"1. Fussball-Bundesliga 2010/2011"
9.0,"SC Freiburg","1. FC Kaiserslautern",2.0,1.0,"1. Fussball-Bundesliga 2010/2011"
9.0,"Hannover 96","1. FC Köln",2.0,1.0,"1. Fussball-Bundesliga 2010/2011"
9.0,"1. FC Nürnberg","VfL Wolfsburg",2.0,1.0,"1. Fussball-Bundesliga 2010/2011"
9.0,"Borussia Dortmund","TSG 1899 Hoffenheim",1.0,1.0,"1. Fussball-Bundesliga 2010/2011"
9.0,"Bayer 04 Leverkusen","1. FSV Mainz 05",0.0,1.0,"1. Fussball-Bundesliga 2010/2011"
9.0,"VfB Stuttgart","FC St. Pauli",2.0,0.0,"1. Fussball-Bundesliga 2010/2011"
10.0,"Bayern München","SC Freiburg",4.0,2.0,"1. Fussball-Bundesliga 2010/2011"
10.0,"Werder Bremen","1. FC Nürnberg",2.0,3.0,"1. Fussball-Bundesliga 2010/2011"
10.0,"VfL Wolfsburg","VfB Stuttgart",2.0,0.0,"1. Fussball-Bundesliga 2010/2011"
10.0,"1. FC Köln","Hamburger SV",3.0,2.0,"1. Fussball-Bundesliga 2010/2011"
10.0,"1. FC Kaiserslautern","Borussia Mönchengladbach",3.0,0.0,"1. Fussball-Bundesliga 2010/2011"
10.0,"FC St. Pauli","Eintracht Frankfurt",1.0,3.0,"1. Fussball-Bundesliga 2010/2011"
10.0,"FC Schalke 04","Bayer 04 Leverkusen",0.0,1.0,"1. Fussball-Bundesliga 2010/2011"
10.0,"1. FSV Mainz 05","Borussia Dortmund",0.0,2.0,"1. Fussball-Bundesliga 2010/2011"
10.0,"TSG 1899 Hoffenheim","Hannover 96",4.0,0.0,"1. Fussball-Bundesliga 2010/2011"
11.0,"FC Schalke 04","FC St. Pauli",3.0,0.0,"1. Fussball-Bundesliga 2010/2011"
11.0,"Hamburger SV","TSG 1899 Hoffenheim",2.0,1.0,"1. Fussball-Bundesliga 2010/2011"
11.0,"Eintracht Frankfurt","VfL Wolfsburg",3.0,1.0,"1. Fussball-Bundesliga 2010/2011"
11.0,"Borussia Mönchengladbach","Bayern München",3.0,3.0,"1. Fussball-Bundesliga 2010/2011"
11.0,"SC Freiburg","1. FSV Mainz 05",1.0,0.0,"1. Fussball-Bundesliga 2010/2011"
11.0,"1. FC Nürnberg","1. FC Köln",3.0,1.0,"1. Fussball-Bundesliga 2010/2011"
11.0,"Hannover 96","Borussia Dortmund",0.0,4.0,"1. Fussball-Bundesliga 2010/2011"
11.0,"Bayer 04 Leverkusen","1. FC Kaiserslautern",3.0,1.0,"1. Fussball-Bundesliga 2010/2011"
11.0,"VfB Stuttgart","Werder Bremen",6.0,0.0,"1. Fussball-Bundesliga 2010/2011"
12.0,"Borussia Dortmund","Hamburger SV",2.0,0.0,"1. Fussball-Bundesliga 2010/2011"
12.0,"Werder Bremen","Eintracht Frankfurt",0.0,0.0,"1. Fussball-Bundesliga 2010/2011"
12.0,"VfL Wolfsburg","FC Schalke 04",2.0,2.0,"1. Fussball-Bundesliga 2010/2011"
